method,contrast_id,pathway,k,estimate,se_hksj,ci_low,ci_high,p,tau2,i2,q,q_p,prediction_low,prediction_high,max_weight_fraction,direction_concordance,all_study_effects_same_sign,study_effects,meta_fdr
GSVA,injury_d1_vs_uninjured,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,3,2.1242285136978967,0.58850627785195919,-0.40790962917653095,4.6563666565723238,0.068914035193932327,0,0,0.081994268889626215,0.9598318803950816,-5.3534527412132071,9.6019097686090014,0.33333333333333331,1,True,GSE162610:2.0620669089;GSE234774:2.35455476625;GSE304399:1.95606386595,0.31077531568874278
GSVA,injury_d1_vs_uninjured,HALLMARK_APICAL_JUNCTION,3,1.0418713414277663,0.50098478322232098,-1.1136922036666956,3.1974348865222284,0.17308344880025991,0,0,0.71058341206650344,0.700968936514201,-5.3237438839031412,7.4074865667586742,0.33333333333333331,1,True,GSE162610:0.468604186517;GSE234774:1.47356713301;GSE304399:1.18344270476,0.31270386308338549
GSVA,injury_d1_vs_uninjured,HALLMARK_ESTROGEN_RESPONSE_EARLY,3,1.5117540887401566,0.75946969232291306,-1.7559802560950091,4.779488433575322,0.18479700251359263,0.94232815361250355,54.457791081185803,4.3915305108834293,0.11127337635809507,-14.148984055553328,17.17249223303364,0.33333333333333331,1,True,GSE162610:0.449811576441;GSE234774:2.98325243971;GSE304399:1.10219825006,0.31270386308338549
GSVA,injury_d1_vs_uninjured,HALLMARK_ESTROGEN_RESPONSE_LATE,3,1.462659511319335,0.74908644738550001,-1.7603993363422135,4.6857183589808837,0.19011074654225177,0.90711869216972851,53.886376467312417,4.3371130845579771,0.11434254647932579,-13.933618160751877,16.858937183390548,0.33333333333333331,1,True,GSE162610:0.736193332187;GSE234774:2.96060696175;GSE304399:0.691178240023,0.31270386308338549
GSVA,injury_d1_vs_uninjured,HALLMARK_HYPOXIA,3,1.985073320986394,0.944564367252957,-2.0790591321986147,6.0492057741714023,0.17035586019609186,1.8261695481420479,68.227071658327247,6.2946668890347084,0.042966546926800554,-18.964261814466354,22.934408456439144,0.33333333333333331,1,True,GSE162610:0.951088145064;GSE234774:3.87128522068;GSE304399:1.13284659721,0.31270386308338549
GSVA,injury_d1_vs_uninjured,HALLMARK_INTERFERON_GAMMA_RESPONSE,3,3.0148081921788528,1.4510476577291322,-3.2285459733459607,9.2581623577036662,0.17333135496800678,5.4182373544626694,85.777506329991795,14.062231605822511,0.00088394492181110413,-31.837680621546454,37.867297005904163,0.33333333333333331,1,True,GSE162610:0.124369983098;GSE234774:4.68506723953;GSE304399:4.23498735391,0.31270386308338549
GSVA,injury_d1_vs_uninjured,HALLMARK_NOTCH_SIGNALING,3,1.4497923740841649,0.75253270167021424,-1.7880945089829199,4.6876792571512498,0.19387639511169902,0.92334294353761615,54.348933293046855,4.3810586351433027,0.11185752479121228,-14.05827709098112,16.957861839149452,0.33333333333333331,1,True,GSE162610:0.542578617365;GSE234774:2.94341790457;GSE304399:0.863380600321,0.31270386308338549
GSVA,injury_d1_vs_uninjured,HALLMARK_P53_PATHWAY,3,1.578265342483715,0.70902896423876138,-1.4724400659696253,4.6289707509370555,0.15594334524920667,0.69661445967084767,46.189501338739845,3.7167468240539869,0.15592605164640705,-12.336836208811311,15.49336689377874,0.33333333333333337,1,True,GSE162610:0.397964452604;GSE234774:2.84910188555;GSE304399:1.4877296893,0.31270386308338549
GSVA,injury_d1_vs_uninjured,HALLMARK_PROTEIN_SECRETION,3,1.9923488324975562,0.94401018162871964,-2.0693991523985398,6.0540968173936518,0.1692605424782915,1.8190429725297712,68.040633796874985,6.25794637881285,0.043762710204699101,-18.925468915651582,22.910166580646692,0.33333333333333337,1,True,GSE162610:0.250337469675;GSE234774:2.2328682112;GSE304399:3.49384081662,0.31270386308338549
GSVA,injury_d1_vs_uninjured,HALLMARK_TGF_BETA_SIGNALING,3,2.3877031253944541,1.1504981678949218,-2.562490957270386,7.3378972080592941,0.17362298787850577,3.0838543334230719,77.660600397955932,8.9527920876485823,0.011374331969516262,-24.287763644151795,29.0631698949407,0.33333333333333337,1,True,GSE162610:0.293233665216;GSE234774:4.26006594449;GSE304399:2.60980976647,0.31270386308338549
GSVA,injury_d1_vs_uninjured,HALLMARK_UV_RESPONSE_UP,3,1.2774117073740301,0.62508272750642191,-1.412102196450715,3.966925611198775,0.17769892272359911,0.41137529123559174,35.094734723838712,3.0814141063753873,0.21422957616035671,-10.102296093822163,12.657119508570224,0.33333333333333337,1,True,GSE162610:0.651388788577;GSE234774:2.52757669077;GSE304399:0.653269642778,0.31270386308338549
GSVA,injury_d1_vs_uninjured,HALLMARK_APOPTOSIS,3,1.7924603621302104,1.01583262859261,-2.5783146702523547,6.1632353945127756,0.21969127057718299,2.2926923061428957,74.05940333498485,7.7099228896970802,0.021174419677336589,-21.37540854162161,24.960329265882031,0.33333333333333337,1,True,GSE162610:0.0594523328523;GSE234774:3.57725635963;GSE304399:1.74067239391,0.339089314675728
GSVA,injury_d1_vs_uninjured,HALLMARK_DNA_REPAIR,3,0.85511264198731807,0.49114438533831539,-1.2581110882897062,2.9683363722643423,0.22379894768598049,0,0,0.54670135250980256,0.76082593725231618,-5.3854684731439946,7.0956937571186298,0.33333333333333337,1,True,GSE162610:0.62665795338;GSE234774:1.36767601769;GSE304399:0.571003954894,0.339089314675728
GSVA,injury_d1_vs_uninjured,HALLMARK_OXIDATIVE_PHOSPHORYLATION,3,0.81108905350745297,0.48636508290948305,-1.2815709981278576,2.9037491051427637,0.23731801344212125,0,0,1.7123548617915434,0.42478274419227247,-5.3687652664670189,6.9909433734819242,0.33333333333333331,1,True,GSE162610:0.618132202227;GSE234774:1.66892456146;GSE304399:0.146210396834,0.34899707859135481
GSVA,injury_d1_vs_uninjured,HALLMARK_BILE_ACID_METABOLISM,3,-0.76386976994359401,0.4873137968343057,-2.860611808137294,1.3328722682501062,0.25751981491952119,0,0,0.53856227959190117,0.7639284547651819,-6.9557786432829216,5.4280391033957338,0.33333333333333331,1,True,GSE162610:-0.660678441399;GSE234774:-0.386681029758;GSE304399:-1.24424983867,0.3576664096104461
GSVA,injury_d1_vs_uninjured,HALLMARK_INTERFERON_ALPHA_RESPONSE,3,2.7643975741991733,1.7542536072672115,-4.7835464977819342,10.312341646180281,0.25576034271935871,8.441186991188026,91.431851377503108,23.342265501192593,8.5367280952441427e-06,-40.359257132562504,45.888052280960849,0.33333333333333337,0.66666666666666663,False,GSE162610:-0.638357906193;GSE234774:5.20615259074;GSE304399:3.72539803805,0.3576664096104461
GSVA,injury_d1_vs_uninjured,HALLMARK_ADIPOGENESIS,3,0.68197187650196534,0.48190727781600112,-1.3915077878791842,2.7554515408831151,0.29265881501690899,0,0,1.9149976652345397,0.38385176382971736,-5.4412406592807621,6.8051844122846923,0.33333333333333331,1,True,GSE162610:0.118517312616;GSE234774:1.61866660888;GSE304399:0.308731708009,0.39548488515798513
GSVA,injury_d1_vs_uninjured,HALLMARK_MITOTIC_SPINDLE,3,1.1282155309295709,0.86268385587873531,-2.5836135164778611,4.840044578337003,0.32105604108861463,1.5031087171988935,67.323365003496022,6.1205812661370311,0.046874070085304344,-17.919788815922686,20.176219877781826,0.33333333333333331,0.66666666666666663,False,GSE162610:-0.391672187167;GSE234774:2.59535547231;GSE304399:1.18096330765,0.41161030908796747
GSVA,injury_d1_vs_uninjured,HALLMARK_MYOGENESIS,3,0.6327655059019861,0.48086401489168401,-1.4362253604100039,2.7017563722139761,0.31880022861053087,0,0,1.7826539036177087,0.41011119374010263,-5.4771911175707082,6.7427221293746804,0.33333333333333331,1,True,GSE162610:0.00389365457071;GSE234774:1.51438330375;GSE304399:0.380019559382,0.41161030908796747
GSVA,injury_d1_vs_uninjured,HALLMARK_XENOBIOTIC_METABOLISM,3,0.5915188928531192,0.48018747218826485,-1.4745610451492124,2.6575988308554508,0.34318423267937159,0,0,1.2372609958895766,0.53868165830496539,-5.5098414405171656,6.692879226223404,0.33333333333333331,1,True,GSE162610:0.121546819709;GSE234774:1.33863397974;GSE304399:0.314375879114,0.42898029084921446
GSVA,injury_d1_vs_uninjured,HALLMARK_HEDGEHOG_SIGNALING,3,0.87781790469136534,0.87515440823809421,-2.8876675988665457,4.6433034082492766,0.42148008433123491,1.6053164345137751,69.866668536586701,6.6371685534615397,0.036204050406373471,-18.68813532172657,20.443771131109301,0.33333333333333331,0.66666666666666663,False,GSE162610:-0.21687260025;GSE234774:2.60792485699;GSE304399:0.242401457338,0.50978614449603743
GSVA,injury_d1_vs_uninjured,HALLMARK_HEME_METABOLISM,3,0.47782915008800336,0.48479534697094823,-1.6080768729263843,2.563735173102391,0.42822036137667147,0.020371287344699989,2.8892181691638639,2.0595035507838211,0.35709558948150333,-5.9434927008440255,6.8991510010200319,0.33333333333333337,0.66666666666666663,False,GSE162610:-0.437898286941;GSE234774:1.21166756153;GSE304399:0.659718175671,0.50978614449603743
GSVA,injury_d1_vs_uninjured,HALLMARK_UV_RESPONSE_DN,3,0.58909597930975999,0.68132329266525105,-2.3424015457182739,3.5205935043377936,0.47837720178909515,0.70625159317705066,50.714449907913753,4.0579845335258593,0.13146793902810541,-13.157426372713921,14.335618331333443,0.33333333333333331,0.66666666666666663,False,GSE162610:-0.539728828122;GSE234774:1.81450778014;GSE304399:0.492508985916,0.55625256021987812
GSVA,injury_d1_vs_uninjured,HALLMARK_WNT_BETA_CATENIN_SIGNALING,3,0.73703567982218987,0.87956801325530254,-3.0474400334110485,4.5215113930554285,0.49024289941040744,1.6315874425462373,70.299179473653737,6.7338206977342265,0.034496053635405345,-18.968757214695611,20.442828574339988,0.33333333333333337,0.66666666666666663,False,GSE162610:-0.687361743708;GSE234774:2.34323587632;GSE304399:0.555232906854,0.55709420387546293
GSVA,injury_d1_vs_uninjured,HALLMARK_PEROXISOME,3,0.37712312835941569,0.47521372208745244,-1.6675564901945639,2.4218027469133951,0.51063315427593214,0,0,1.1980985066562404,0.54933366504985526,-5.6610397179233773,6.4152859746422086,0.33333333333333337,0.66666666666666663,False,GSE162610:-0.190022725699;GSE234774:1.06641223237;GSE304399:0.254979878406,0.56737017141770241
GSVA,injury_d1_vs_uninjured,HALLMARK_PANCREAS_BETA_CELLS,3,0.36073821124936573,0.47487727436329707,-1.6824937895858587,2.4039702120845901,0.5267959703883488,0,0,1.0550084670314885,0.59007582492628219,-5.6731496613672894,6.3946260838660214,0.33333333333333337,0.66666666666666663,False,GSE162610:-0.130812925899;GSE234774:1.02562361917;GSE304399:0.187403940476,0.57260431563950953
GSVA,injury_d1_vs_uninjured,HALLMARK_SPERMATOGENESIS,3,0.26812302725709436,0.47365361860824751,-1.7698440078033921,2.3060900623175811,0.62838939639674862,0,0,0.47949007361164037,0.78682844778867089,-5.7502168248093026,6.2864628793234916,0.33333333333333331,0.66666666666666663,False,GSE162610:-0.170891752508;GSE234774:0.617277231241;GSE304399:0.357983603039,0.66849935786888148
GSVA,injury_d1_vs_uninjured,HALLMARK_APICAL_SURFACE,3,0.22291047901610969,0.47280841900112169,-1.8114199556475938,2.2572409136798131,0.68373845644530418,0,0,0.028300011887813448,0.98594963486387255,-5.7846900937992114,6.2305110518314315,0.33333333333333337,1,True,GSE162610:0.32929561916;GSE234774:0.201360595452;GSE304399:0.138075222437,0.69769230249520842
GSVA,injury_d1_vs_uninjured,HALLMARK_KRAS_SIGNALING_DN,3,-0.22696356845960428,0.47300980454822911,-2.2621604951973016,1.808233358278093,0.67870004849585186,0,0,0.16018512663233092,0.92303090363090112,-6.2371229872673792,5.7831958503481706,0.33333333333333331,0.66666666666666663,False,GSE162610:0.0018486235572;GSE234774:-0.220982574188;GSE304399:-0.461756754748,0.69769230249520842
GSVA,injury_d1_vs_uninjured,HALLMARK_FATTY_ACID_METABOLISM,3,-0.0062522462267720026,0.47140478023135524,-2.0345433107061575,2.0220388182526139,0.99062204822506073,0,0,0.26847907887409411,0.87438059088122233,-5.9960178974578087,5.9835134050042642,0.33333333333333331,0.66666666666666663,False,GSE162610:-0.300372630152;GSE234774:0.297693332618;GSE304399:-0.0160774411466,0.99062204822506073
GSVA,injury_d7_vs_uninjured,HALLMARK_ADIPOGENESIS,3,0.64334945182808378,0.51943760896573765,-1.5916101943228809,2.8783090979790487,0.34116009397391966,0,0,1.0137159338364827,0.60238532305111314,-5.9567311553596305,7.2434300590157985,0.38413336242796814,0.66666666666666663,False,GSE162610:-0.0101218601943;GSE234774:1.32209468848;GSE304399:0.62308908329,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_ALLOGRAFT_REJECTION,3,3.1431171995771505,1.5009840478264462,-3.3150959111137048,9.6013303102680059,0.17128680478575364,5.5089667337367656,81.71343297472005,10.936989962277416,0.0042175749136102759,-32.256651607617179,38.542886006771475,0.34128682406494548,1,True,GSE162610:0.602440285033;GSE234774:5.82750987908;GSE304399:3.00442525296,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_ANDROGEN_RESPONSE,3,1.4811856216614963,0.98879270506684436,-2.7732460099507161,5.7356172532737091,0.27285612677129584,1.9745187353734048,67.99062933157839,6.2481703271132147,0.043977147123079915,-20.350683793454756,23.313055036777747,0.34819432450334209,0.66666666666666663,False,GSE162610:-0.164943219323;GSE234774:3.28839082115;GSE304399:1.33042141146,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_ANGIOGENESIS,3,1.5206844151619683,0.91851678876028431,-2.4313743533181791,5.4727431836421152,0.23964137543238964,1.6140442652682723,64.226827813447557,5.5907818003118663,0.061090989187339552,-18.39897080372231,21.44033963404625,0.35029605543674586,1,True,GSE162610:0.610036413367;GSE234774:3.39331186941;GSE304399:0.628579244198,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_APICAL_JUNCTION,3,1.1876885466875591,0.72510168309777145,-1.9321721894389967,4.3075492828141151,0.2430879764295501,0.65456684853828784,43.530358627954477,3.5417260520979172,0.17018605043400595,-12.616766997201406,14.992144090576524,0.36112314997528072,1,True,GSE162610:0.11775611868;GSE234774:2.61411178871;GSE304399:0.872347743507,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_APICAL_SURFACE,3,0.86668249729584435,0.63384672834817457,-1.8605398586741946,3.5939048532658835,0.3049083872860664,0.34423600941852484,30.808944959630825,2.8905470495183372,0.23568160298500954,-10.107813605210335,11.841178599802024,0.36835831254544144,1,True,GSE162610:0.130731789427;GSE234774:2.17778657469;GSE304399:0.373560946211,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_APOPTOSIS,3,2.3019969668364371,1.3798849978531267,-3.6351689859166485,8.2391629195895231,0.23720364632945895,4.6677351110346503,81.914496838395479,11.058580909410333,0.0039688041365723353,-30.27106634064668,34.875060274319551,0.34140463117076691,1,True,GSE162610:0.191658302255;GSE234774:4.92135954575;GSE304399:1.81102414164,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_COAGULATION,3,2.0191122152798719,0.90915932678145528,-1.8926846438735399,5.9309090744332842,0.15650049592237938,1.3784616824961735,56.838962027552284,4.6338088562112905,0.09857826989667709,-16.848777667672106,20.88700209823185,0.35343080621711775,1,True,GSE162610:0.398911621674;GSE234774:3.59607743287;GSE304399:2.05865978969,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_COMPLEMENT,3,3.0702204699328566,1.8812268289742806,-5.0240452810312561,11.164486220896968,0.24426203721157086,9.5216431752525672,89.748140900505845,19.508656728404354,5.8042888475777241e-05,-42.849408489487104,48.989849429352816,0.33782303941163888,1,True,GSE162610:0.360130776669;GSE234774:6.70322042099;GSE304399:2.16570858337,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_E2F_TARGETS,3,1.7836796491381672,0.7002515148917251,-1.2292594429219099,4.7966187411982446,0.12571208770713999,0.43301557394419909,30.659577591653715,2.8843204735932879,0.23641649104807269,-10.425969988725134,13.993329287001467,0.3669688076261915,1,True,GSE162610:0.33013291886;GSE234774:2.39452969406;GSE304399:2.51051702122,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,3,1.5525805056995532,1.0894603376024021,-3.1349889898391927,6.2401500012382991,0.29018939911668401,2.6758052461783364,75.354416663726894,8.1150442767423634,0.017291812794459276,-23.419974193672704,26.525135205071809,0.34493796375611518,1,True,GSE162610:0.567813881875;GSE234774:3.75789009431;GSE304399:0.393631007752,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_ESTROGEN_RESPONSE_LATE,3,0.77722046684244539,0.69898096008945843,-2.2302518691293627,3.7846928028142535,0.38191525976459456,0.6412096370908823,44.434902410161783,3.5993817823614536,0.16534999146357637,-12.728369573030189,14.28281050671508,0.36082015715214022,1,True,GSE162610:0.206028966044;GSE234774:2.21474513882;GSE304399:0.00988154572899,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_G2M_CHECKPOINT,3,2.7192372044044588,1.4061293955259953,-3.3308492776364251,8.7693236864453432,0.19281147649504582,4.7790670386438734,80.799835596982945,10.41657747308521,0.0054710280518466799,-30.30777205485002,35.746246463658935,0.34178472110131364,1,True,GSE162610:0.312726654654;GSE234774:5.21262064818;GSE304399:2.6355864988,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_GLYCOLYSIS,3,0.77609136383859278,0.52242855893350892,-1.4717373013557471,3.0239200290329324,0.27571803340602447,0,0,1.6420433120426001,0.4399819146330457,-5.861992865995278,7.4141755936724643,0.38402815223163145,1,True,GSE162610:0.249913643415;GSE234774:1.77545123684;GSE304399:0.39660501217,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_HEME_METABOLISM,3,0.95660501044933222,0.54948944054091065,-1.4076572308625215,3.3208672517611859,0.22382796631154567,0,6.3705615753990603,2.136080311547083,0.34368141985779171,-6.0253203214295699,7.9385303423282334,0.38371339363929657,0.66666666666666663,False,GSE162610:-0.0927411320331;GSE234774:1.87584834305;GSE304399:1.06108483902,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_HYPOXIA,3,1.284899919618814,0.92142652514405754,-2.679678434055826,5.2494782732934544,0.29788163141833229,1.6483013136530804,65.336008800483143,5.7696760551562694,0.055863837204735228,-18.794635281925881,21.364435121163506,0.34974614768405798,1,True,GSE162610:0.122133262905;GSE234774:3.13674084896;GSE304399:0.644330747838,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_IL2_STAT5_SIGNALING,3,2.3381630331492902,1.4068673243758707,-3.7150985004718713,8.3914245667704517,0.23840994972674098,4.8975777578256139,82.660855453966462,11.534594424137929,0.0031282009624070458,-30.982277360408961,35.658603426707543,0.34107929510161855,1,True,GSE162610:0.293059742321;GSE234774:5.05733864112;GSE304399:1.6870531406,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_IL6_JAK_STAT3_SIGNALING,3,4.4491318453237181,2.4851904910186726,-6.2437798048051789,15.142043495452615,0.21529891078275859,17.273050034060052,93.252581226346791,29.640964450130806,3.6605500605655875e-07,-57.079897831569319,65.978161522216752,0.33620806831202193,1,True,GSE162610:0.564886810984;GSE234774:9.09253821979;GSE304399:3.69970727774,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_INFLAMMATORY_RESPONSE,3,3.1136013517876338,1.8355628189665396,-4.784188021865365,11.011390725440632,0.23192554242993879,8.984394876064739,88.960010685555986,18.115959563324271,0.00011645800970316515,-41.545926107849851,47.773128811425124,0.33816163457126963,1,True,GSE162610:0.500795779445;GSE234774:6.67191912115;GSE304399:2.18833931288,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_INTERFERON_ALPHA_RESPONSE,3,3.2226374037655434,1.8438618370429551,-4.7108597626681847,11.156134570199271,0.22261508436619773,9.0788977513486699,89.086487775796911,18.32590607783041,0.00010485280600191105,-41.662332924903524,48.107607732434616,0.33807620415247519,0.66666666666666663,False,GSE162610:-0.0327625534491;GSE234774:6.37495265152;GSE304399:3.32355285025,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_INTERFERON_GAMMA_RESPONSE,3,3.3513329657006712,1.8024056701308309,-4.403792711003657,11.106458642404998,0.20406365526354811,8.5816511588145996,88.139250472895441,16.862340743555357,0.00021796623951507842,-40.351948418670169,47.05461435007151,0.33847235886580923,1,True,GSE162610:0.14073059429;GSE234774:6.40267107081;GSE304399:3.50697006818,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_KRAS_SIGNALING_DN,3,-0.58796176244213316,0.51718651775736768,-2.8132357448604894,1.6373122199762233,0.37346656564172559,0,0,1.4561065475837784,0.48284804869957232,-7.1594395438564957,5.983516018972229,0.38421376804939644,0.66666666666666663,False,GSE162610:0.184765800566;GSE234774:-1.40427138202;GSE304399:-0.553036894274,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_KRAS_SIGNALING_UP,3,1.6600084919779625,0.94110587631668974,-2.3892432757393021,5.7092602596952275,0.21980061638418641,1.6745126698882733,63.800688138024697,5.5249669044146996,0.063134781293424216,-18.670685177493819,21.990702161449743,0.35024834329942622,1,True,GSE162610:0.303776892306;GSE234774:3.5022741702;GSE304399:1.20918345056,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_MITOTIC_SPINDLE,3,2.8977345539530925,2.227906888497174,-6.6881751014669035,12.483644209373089,0.32306274885129327,13.934642590053107,93.609379898202235,31.295867508027523,1.6002532483581057e-07,-52.338771992638705,58.134241100544891,0.33617897388021839,0.66666666666666663,False,GSE162610:-0.0773176157983;GSE234774:7.27121867951;GSE304399:1.51705847367,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_MTORC1_SIGNALING,3,0.67240428085988324,0.52075898685252509,-1.5682407954626982,2.9130493571824645,0.32574144021645601,0,0,0.53839842849354902,0.76399104258710571,-5.9444660242912066,7.2892745860109729,0.3840866552746417,1,True,GSE162610:0.102769893008;GSE234774:0.8719502684;GSE304399:0.969137298461,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_MYC_TARGETS_V1,3,0.74558078012702511,0.52399245845921782,-1.5089768016306602,3.0001383618847104,0.29073540658674807,0,0,0.78579804144338772,0.6750969149435877,-5.9123746772673105,7.4035362375213598,0.3839738642717459,1,True,GSE162610:0.0545245840704;GSE234774:1.12895181193;GSE304399:0.992397191858,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_NOTCH_SIGNALING,3,2.3291506065548568,1.9628415160608619,-6.1162748005899825,10.774576013699695,0.35722645346184007,10.662826069685632,92.295269302891199,25.958077947494022,2.3082082730954937e-06,-46.080610479175292,50.738911692285001,0.3368209155031564,0.66666666666666663,False,GSE162610:-0.116860327615;GSE234774:6.22575622928;GSE304399:0.901085998255,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_OXIDATIVE_PHOSPHORYLATION,3,0.6438914626954596,0.51757633565070282,-1.5830597707457605,2.87084269613668,0.33950877535065349,0,0,1.8615490922642546,0.39424822864143477,-5.932539424681444,7.2203223500723634,0.38419976831894637,0.66666666666666663,False,GSE162610:-0.00326943482691;GSE234774:1.68223959782;GSE304399:0.330391544932,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_P53_PATHWAY,3,1.2101457537232809,0.55878229556798509,-1.1941004156379806,3.6143919230845425,0.16270993097737363,0,4.6061512932938093,2.0965712434447568,0.35053818933052339,-5.889856496713219,8.3101480041597817,0.38326649713952116,1,True,GSE162610:0.046239273187;GSE234774:1.92095612523;GSE304399:1.57469568509,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_PANCREAS_BETA_CELLS,3,-0.90338251265408043,0.61017979792824517,-3.5287742858480193,1.7220092605398587,0.27688632480298725,0.2238230252211883,24.207522313664644,2.6387842976672875,0.26729772983170796,-10.713876111165446,8.9071110858572862,0.37263160439470305,0.66666666666666663,False,GSE162610:0.0686176177503;GSE234774:-2.08347266605;GSE304399:-0.728210704459,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_PEROXISOME,3,0.63940993623529474,0.51954615191104903,-1.5960167325156092,2.8748366049861986,0.34353043996424293,0,0,0.82281920649778562,0.6627154256082346,-5.9620498398382136,7.2408697123088022,0.38412951213221219,1,True,GSE162610:0.0141201626073;GSE234774:1.21217844861;GSE304399:0.681513307323,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_PI3K_AKT_MTOR_SIGNALING,3,2.2531600127469411,1.3371923567192845,-3.5003143310914049,8.0066343565852875,0.2340308612374466,4.3113698957897375,80.609020789955821,10.314074283386553,0.0057587367550104218,-29.127444385172776,33.633764410666657,0.34198059194080982,1,True,GSE162610:0.0214357068541;GSE234774:4.67285062463;GSE304399:2.07232302913,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_PROTEIN_SECRETION,3,1.5071432561795925,0.9068335480511136,-2.3946465847709213,5.4089330971301059,0.23840603956026815,1.5421444090639387,62.768036076169523,5.3717284537866981,0.068162260875232264,-18.031064657836612,21.045351170195797,0.35118049608084329,0.66666666666666663,False,GSE162610:-0.162097026977;GSE234774:1.62552927194;GSE304399:2.93977477708,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,3,1.1948637837284193,0.54287469404875333,-1.140937500532353,3.5306650679891916,0.15869793189546044,0,0,1.9848302439955861,0.37068037077873195,-5.7030132249432377,8.0927407924000772,0.38335537757101984,1,True,GSE162610:0.332008391318;GSE234774:2.2539774606;GSE304399:1.03701857952,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_TGF_BETA_SIGNALING,3,3.2569869391949755,2.1653858891176676,-6.0599165675781226,12.573890445968074,0.27145609987983216,13.011326599748225,92.533510452727143,26.786349694020565,1.5255205726952016e-06,-50.200090728762852,56.7140646071528,0.33659623599517569,1,True,GSE162610:0.00214845638165;GSE234774:7.37354108918;GSE304399:2.40780124433,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_TNFA_SIGNALING_VIA_NFKB,3,3.6566226486533924,2.138775879287695,-5.5457872266861141,12.8590325239929,0.22945203728779884,12.551094846160094,91.50501071049915,23.543290425002002,7.7203935866459804e-06,-48.925357281862922,56.238602579169701,0.33700173138977962,1,True,GSE162610:0.445481501367;GSE234774:7.72622714827;GSE304399:2.81217636953,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,3,0.63002500214791468,0.51937211302262076,-1.6046528377046108,2.8647028420004399,0.3489400413968553,0,0,1.0149634839008599,0.60200968729511983,-5.9692234001771682,7.2292734044729974,0.38413568691789163,0.66666666666666663,False,GSE162610:-0.152999305605;GSE234774:1.02036927972;GSE304399:0.944806504208,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_UV_RESPONSE_UP,3,0.76787149984536229,0.52363921979335692,-1.4851662186024033,3.0209092182931281,0.28019794001533227,0,0,1.1289386358383937,0.56866184534880493,-5.8855956347398113,7.4213386344305352,0.38398608331900219,1,True,GSE162610:0.203195903234;GSE234774:1.5687507488;GSE304399:0.578405340345,0.47739407470574324
GSVA,injury_d7_vs_uninjured,HALLMARK_WNT_BETA_CATENIN_SIGNALING,3,1.4822239795396879,1.2930460405515494,-4.0813040965311691,7.0457520556105449,0.37031588671496574,4.1271725547010361,82.464044356476322,11.405138337805003,0.0033373801403563433,-29.116102114885244,32.080550073964616,0.3413801417078125,0.66666666666666663,False,GSE162610:-0.289215908885;GSE234774:4.02145809129;GSE304399:0.741576735037,0.47739407470574324
